brandName,name,image,ratingScore,review,price,itemSoldCntShow
DAZZLE ME,DAZZLE ME X SmileyWorld Over Glow pH Lip Oil ลิปออยล์ บำรุงริมฝีปากให้ฉ่ำวาว ชุ่มชื้น เนื้อบางเบา ไม่เหนอะหนะ SPF25 PA++,https://th-live-01.slatic.net/p/854c24d75aa80c597580e6da0d4259ae.jpg,4.994949494949495,198,79,551 ชิ้น
DAZZLE ME,DAZZLE ME Ink-Mousse Lip Cream ลิปครีมเนื้อมูส เบาสบาย สีชัด ติดทนนาน ไม่ตกร่อง ไม่แห้งตึง,https://th-live-01.slatic.net/p/fb4a52a6b60f3498f459ee1abd6d836b.jpg,4.898305084745763,59,89,108 ชิ้น
DAZZLE ME,พร้อมส่ง DAZZLE ME Ink-Matte Lip Cream 2.5 แดซเซิล มี อิ้งค์ แมทท์ ลิปครีม ลิปเนื้อครีมให้ฟินิชแมท ติดทนยาวนาน 12ชม.,https://th-live-01.slatic.net/p/3650bf5fca847db7301a119ebe3a5a3e.jpg,5.0,5,73,12 ชิ้น
DAZZLE ME,[กดสั่ง 2 ชิ้น เพื่อรับโปรโมชั่น] DAZZLE ME Mousse Lip Cream ลิปมูสเนื้อครีม เม็ดสีสดแน่นชัด ละมุน ทาได้ทั้งแก้มและปาก,https://th-live-01.slatic.net/p/e7dcef8e9c51632006c62336a63ab3d3.jpg,4.987220447284345,313,159,881 ชิ้น
DAZZLE ME,DAZZLE ME Ink-Jelly Glow Tint เนื้อเนียนนุ่มมอบริมฝีปากชุ่มชื้นฉ่ำวาว ริมฝีปากดูอวบอิ่ม และสีติดทนยาวนาน 16 ชั่วโมง,https://th-live-01.slatic.net/p/6b1e50011029b24e2ce64e6a2b1e846f.jpg,4.983739837398374,246,82,619 ชิ้น
DAZZLE ME,[กดสั่ง 2 ชิ้น เพื่อรับโปรโมชั่น] DAZZLE ME Misty Matte Lip Cream ลิปครีม ลิปแมท เนื้อแมทแต่ชุ่มชื้น กันน้ำ ไม่ติดแมส มีHyaluronic Acid( 6เฉดสี ),https://th-live-01.slatic.net/p/2a7d58fefd372fd2ef9b026b3aaf49c5.jpg,4.978545887961859,839,139,2.3K ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ ลัสเชิส ลิป ทินท์ 2.5 กรัม อาร์597 ซไวฟ อัพ,https://sg-test-11.slatic.net/p/afe6fc7895f79b6c415c887e5b714505.jpg,5.0,42,54,94 ชิ้น
DAZZLE ME,🔥แท้/ถูกที่สุด/ไลฟ์ทุกวัน🔥(1ชิ้น) DAZZLE ME Ink-Matte Lip Cream ลิปเนื้อครีมให้ฟินิชแมท,https://sg-test-11.slatic.net/p/73c48df3078ce341be77775b85898c7a.png,5.0,7,79,14 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี คัลเลอร์ โครม เมลท์ ทู ดิว ลิป คลิก 2ก. 008 ป๊อปปูล่า,https://sg-test-11.slatic.net/p/0f2d93a720ab4d4dd8ff9346b727a239.jpg,5.0,3,96,5 ชิ้น
DAZZLE ME,DAZZLE ME Ink-Licious Lip Tint ลิปทินท์ 2.5g BEAUTRIUM บิวเทรี่ยม แดซเซิล มี,https://th-live-01.slatic.net/p/b14d3eec24af9465d567df03b49aae1d.png,5.0,4,54,8 ชิ้น
DAZZLE ME,[SET Ink-Gloss 2 เฉดสี] DAZZLE ME Ink-Gloss Lip Tint Set ลิปกลอสทินท์ ปากฉ่ำวาว ติดทน จูบไม่หลุด กันน้ำ บางเบา,https://th-live-01.slatic.net/p/529ac337a362077f0ff29fe3bd41e9b2.jpg,4.9714285714285715,245,129,372 ชิ้น
DAZZLE ME,[SET] DAZZLE ME 24/7 Wonderfullip Serum + Fruit Justice Lip Balm,https://th-live-01.slatic.net/p/80c582e16766fb0d5edf2917f4c3d261.jpg,5.0,42,117,75 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี ฟรุ๊ต จัสทิส ลิป บาล์ม 3.5ก. 05 แบล็ก ฮันนี่,https://sg-test-11.slatic.net/p/663ff41e7dbfde983a69a1eebe94945b.jpg,4.972222222222222,36,59,64 ชิ้น
DAZZLE ME,DAZZLE ME Ink Matte Lip Cream ลิปสติก 2.5ml BEAUTRIUM บิวเทรี่ยม,https://th-live-01.slatic.net/p/82f5b74e84b273781368222573dc18e1.png,5.0,2,69,5 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ กลอส ลิป ทินท์ 2.5ก. R03 เฟม-อิ้งค์,https://sg-test-11.slatic.net/p/27736fe5ff85c73f90bb9fddec290c26.jpg,5.0,20,69,53 ชิ้น
DAZZLE ME,[SET] DAZZLE ME 24/7 Wonderfullip Serum + Ink-Gloss Lip Tint,https://th-live-01.slatic.net/p/4066ee06293a4100993ee8e908455101.jpg,4.972972972972973,37,119,76 ชิ้น
DAZZLE ME,[SET] DAZZLE ME 24/7 Wonderfullip Serum + Ink-Matte Lip Cream,https://th-live-01.slatic.net/p/2b93373a89307cd8785c06d1fce38989.jpg,5.0,23,119,36 ชิ้น
DAZZLE ME,[Summer Smiley Set] DAZZLE ME X SmileyWorld Setting Spray + Eyeshadow + Jelly Blush + Lip Oil,https://th-live-01.slatic.net/p/f03763fb9c66a4df7c363e7f5c192e44.jpg,5.0,8,372,17 ชิ้น
DAZZLE ME,🔥แท้/ถูกที่สุด/ไลฟ์ทุกวัน🔥(1ชิ้น) DAZZLE ME Ink-Matte Lip Cream ลิปเนื้อครีมให้ฟินิชแมท,https://sg-test-11.slatic.net/p/1a6f54d0e31bb70c20c1b2fe2a8a9b6c.png,5.0,16,79,52 ชิ้น
DAZZLE ME,แดซเซิล มี เมลท์ ทู ดิว ลิปคลิก เนื้อละลาย ล็อคความชุ่มชื้น Dazzle Me Color Chrome Melt to Dew Lip Click 2 g.,https://th-live-01.slatic.net/p/72b4ab9a034a5c5e869de2f3ffb66d1b.jpg,5.0,7,102,25 ชิ้น
DAZZLE ME,[SET คู่สีขายดี] DAZZLE ME Ink-Gloss Lip Tint & Ink-Matte Lip Cream ติดทน จูบไม่หลุด กันน้ำ บางเบาไม่หนักริมฝีปาก,https://th-live-01.slatic.net/p/414a6d868dde17fd0113b7a3642de284.jpg,5.0,45,129,71 ชิ้น
DAZZLE ME,พร้อมส่ง DAZZLE ME Ink-Matte Lip Cream 2.5 แดซเซิล มี อิ้งค์ แมทท์ ลิปครีม ลิปเนื้อครีมให้ฟินิชแมท ติดทนยาวนาน 12ชม.,https://th-live.slatic.net/p/8345cd2fe7cf2f4da71506b71adf728f.jpg,5.0,4,76,9 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. B06 เวิร์ธ-อิ้งค์,https://sg-test-11.slatic.net/p/8c1cb5e2114092787c7372083505a230.jpg,5.0,2,129,12 ชิ้น
DAZZLE ME,Dazzle Me Double Strike Ink Kit Gloss & Matte 5ml แดซเซิล มี เซทลิปสติก 2 ชิ้น,https://sg-test-11.slatic.net/p/58e6446914add60edbbb056dcc98a6ce.jpg,5.0,1,135,8 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. O05 ลัช-อิ้งค์,https://sg-test-11.slatic.net/p/b613191ecac238960b5fc1925726ac3b.jpg,5.0,8,129,20 ชิ้น
DAZZLE ME,Dazzle Me Color Chrome Lipglaze 3g แดซเซิล มี ลิปสติกเนื้อฉ่ำวาว,https://sg-test-11.slatic.net/p/d0977aebc3b8db95ff7a9f25c99dd6db.jpg,5.0,9,119,22 ชิ้น
DAZZLE ME,DAZZLE ME 24/7 Wonderfullip Serum (2g.) แดซเซิลมี ลิป เซรั่ม,https://th-live-01.slatic.net/p/bd1d1ce73a697ce251e36c6a7516d060.jpg,5.0,28,72,78 ชิ้น
DAZZLE ME,"ส่งฟรี ลิป Dazzle Me Ink-Gloss Lip Tint,https://filebroker-cdn.lazada.co.th/kf/S7d75320e38d341a79c9ec71ab1650b8bn.jpg	,5.0	,5	,66	,31 ชิ้น
Ink-Matte Lip Cream ลิปกลอสหินท์ ปากฉ่าวาว ลิปเนื้อครีม",https://filebroker-cdn.lazada.co.th/kf/S7d75320e38d341a79c9ec71ab1650b8bn.jpg,5.0,5,66,31 ชิ้น
DAZZLE ME,DAZZLE ME Ink-Matte Lip Cream แดซเซิล มี ลิปครีม บางเบา ติดทนกันน้ำ กันเหงื่อ จูบไม่หลุด เม็ดสีแน่น 1 แท่ง 2.5ml,https://sg-test-11.slatic.net/p/24e53cc8f0fcca2a0c933100d36adca5.jpg,4.714285714285714,7,69,13 ชิ้น
DAZZLE ME,ลิปแมท แดซเซิล มี เนื้อเวลเวท กำมะหยี่นุ่ม สีชัด ติดทน Dazzle Me Velvet Matte Lip Cream 2.5g.,https://th-live-01.slatic.net/p/c8d3f46a7e44107371e25cff453d9c84.jpg,5.0,29,63,83 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. R08 จอย-อิ้งค์,https://sg-test-11.slatic.net/p/1383d73b8a3db590d121c76493796a5e.jpg,5.0,8,129,15 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. P04 วันเดอร์-อิ้งค์,https://sg-test-11.slatic.net/p/28deaf1c6cc8f341da4083a90f1d2a6d.jpg,4.95,20,129,46 ชิ้น
DAZZLE ME,แดซเซิล มี เวลเวต แมทท์ ลิป ครีม 2.5g Dazzle Me Velvet Matte Lip Cream 2.5g,https://th-live-01.slatic.net/p/337667dcf4c36afd79a511317c9626c3.jpg,3.0,1,39,8 ชิ้น
DAZZLE ME,DAZZLE ME Mousse Lip Cream ลิปสติก 4.5g BEAUTRIUM บิวเทรี่ยม,https://th-live-01.slatic.net/p/2e5b0823c9fcb9390a593e21ca343213.png,5.0,5,95,11 ชิ้น
DAZZLE ME,DAZZLE ME Misty Matte Lip Cream ลิปสติก 2.2g BEAUTRIUM บิวเทรี่ยม,https://th-live-01.slatic.net/p/4dc3c31306e4ad760eee5d462c25ba9d.png,5.0,3,69,10 ชิ้น
DAZZLE ME,Dazzle Me Color Chrome Melt to Dew Lip Click 2 g.แดซเซิล มี เมลท์ ทู ดิว ลิปคลิก ปากชุ่มชื้น,https://th-live-01.slatic.net/p/af5e47709e7a96fa9102d2d1804fc4a4.png,4.75,4,86,9 ชิ้น
DAZZLE ME,Dazzle Me Ink-Matte Lip Cream 2.5g. แดซเซิล มี อิ้งค์-แมท ลิป ครีม ลิปเนื้อครีมให้ฟินิชแมท ติดทนยาวนาน 12ชม.,https://th-live-01.slatic.net/p/c9c5f001098a14069ca62dd5d9972eae.png,4.842105263157895,19,60,43 ชิ้น
DAZZLE ME,Dazzle Me 24/7 Wonderfullip Serum. แดซเซิล มี ทเวนตี้ไฟว์/เซเว่น วันเดอร์ฟูลลิป เซรั่ม (2 g.) ลิปเซรั่มบำรุงริมฝีปาก,https://th-live-01.slatic.net/p/6367669b23f5fbdbca61c98c06817bd8.jpg,5.0,5,59,15 ชิ้น
DAZZLE ME,[SET] DAZZLE ME 24/7 Wonderfullip Serum + Ink-Gloss Lip Tint,https://th-live-01.slatic.net/p/4066ee06293a4100993ee8e908455101.jpg,4.972972972972973,37,119,76 ชิ้น
DAZZLE ME,[SET] DAZZLE ME 24/7 Wonderfullip Serum + Ink-Matte Lip Cream,https://th-live-01.slatic.net/p/2b93373a89307cd8785c06d1fce38989.jpg,5.0,23,119,36 ชิ้น
DAZZLE ME,[Summer Smiley Set] DAZZLE ME X SmileyWorld Setting Spray + Eyeshadow + Jelly Blush + Lip Oil,https://th-live-01.slatic.net/p/f03763fb9c66a4df7c363e7f5c192e44.jpg,5.0,8,372,17 ชิ้น
DAZZLE ME,🔥แท้/ถูกที่สุด/ไลฟ์ทุกวัน🔥(1ชิ้น) DAZZLE ME Ink-Matte Lip Cream ลิปเนื้อครีมให้ฟินิชแมท,https://sg-test-11.slatic.net/p/1a6f54d0e31bb70c20c1b2fe2a8a9b6c.png,5.0,16,79,52 ชิ้น
DAZZLE ME,แดซเซิล มี เมลท์ ทู ดิว ลิปคลิก เนื้อละลาย ล็อคความชุ่มชื้น Dazzle Me Color Chrome Melt to Dew Lip Click 2 g.,https://th-live-01.slatic.net/p/72b4ab9a034a5c5e869de2f3ffb66d1b.jpg,5.0,7,102,25 ชิ้น
DAZZLE ME,[SET คู่สีขายดี] DAZZLE ME Ink-Gloss Lip Tint & Ink-Matte Lip Cream ติดทน จูบไม่หลุด กันน้ำ บางเบาไม่หนักริมฝีปาก,https://th-live-01.slatic.net/p/414a6d868dde17fd0113b7a3642de284.jpg,5.0,45,129,71 ชิ้น
DAZZLE ME,พร้อมส่ง DAZZLE ME Ink-Matte Lip Cream 2.5 แดซเซิล มี อิ้งค์ แมทท์ ลิปครีม ลิปเนื้อครีมให้ฟินิชแมท ติดทนยาวนาน 12ชม.,https://th-live.slatic.net/p/8345cd2fe7cf2f4da71506b71adf728f.jpg,5.0,4,76,9 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. B06 เวิร์ธ-อิ้งค์,https://sg-test-11.slatic.net/p/8c1cb5e2114092787c7372083505a230.jpg,5.0,2,129,12 ชิ้น
DAZZLE ME,Dazzle Me Double Strike Ink Kit Gloss & Matte 5ml แดซเซิล มี เซทลิปสติก 2 ชิ้น,https://sg-test-11.slatic.net/p/58e6446914add60edbbb056dcc98a6ce.jpg,5.0,1,135,8 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. R08 จอย-อิ้งค์,https://sg-test-11.slatic.net/p/1383d73b8a3db590d121c76493796a5e.jpg,5.0,8,129,15 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. O05 ลัช-อิ้งค์,https://sg-test-11.slatic.net/p/b613191ecac238960b5fc1925726ac3b.jpg,5.0,8,129,20 ชิ้น
DAZZLE ME,Dazzle Me แดซเซิล มี อิ้งค์ แมท ลิป ครีม 2.5ก. P04 วันเดอร์-อิ้งค์,https://sg-test-11.slatic.net/p/28deaf1c6cc8f341da4083a90f1d2a6d.jpg,4.95,20,129,46 ชิ้น
DAZZLE ME,Dazzle Me Color Chrome Lipglaze 3g แดซเซิล มี ลิปสติกเนื้อฉ่ำวาว,https://sg-test-11.slatic.net/p/d0977aebc3b8db95ff7a9f25c99dd6db.jpg,5.0,9,119,22 ชิ้น
DAZZLE ME,DAZZLE ME 24/7 Wonderfullip Serum (2g.) แดซเซิลมี ลิป เซรั่ม,https://th-live-01.slatic.net/p/bd1d1ce73a697ce251e36c6a7516d060.jpg,5.0,28,72,78 ชิ้น
hasaya girl,[SALE] Hasaya Girl Velvet Sweet Lipstick ลิปสติกเนื้อเชียร์ เงางาม ริมฝีปากสีสวยชัด no.HH1060,https://th-live-01.slatic.net/p/19f2045617d89ba7d0677874fb221e49.jpg,5.0,99,4.7,819 ชิ้น
hasaya girl,อโวคาโด้ ลิปสติก🥑🥑 Avocado Super Lip Matte HASAYA GIRL HH1039,https://filebroker-cdn.lazada.co.th/kf/Sd7914c4b45b44a5a8c5c2d291fdb65b35.jpg,5.0,33,19,98 ชิ้น
hasaya girl,HASAYA GIRL MAKE UP VELVET ลิปสติกเนื้อเนียน เม็ดสีแน่น ทาไม่ตกร่อง เหมาะกับทุกลุค,https://th-live-01.slatic.net/p/b1cd005eab31c4b7c8df4642ef7b370e.png,5.0,3,26.91,24 ชิ้น
hasaya girl,อโวคาโด้ ลิปสติก🥑🥑 Avocado Super Lip Matte HASAYA GIRL HH1039,https://th-live-01.slatic.net/p/55d3847b11ff89e3cafadfc5980ca93d.jpg,4.68,50,29,213 ชิ้น
hasaya girl,HASAYA GIRL VELVET MATTE LIPSTICK SET เซต​ลิปสติกแมทต์ เนื้อกำมะหยี่ สีชัดสวย ติดทน,https://th-live-01.slatic.net/p/31b1dc1bd5bdc8cf733f473ef8c44d7f.jpg,4.924004192872117,1907,59,6.7K ชิ้น
hasaya girl,[SALE] Hasaya Girl Velvet Sweet Lipstick ลิปสติกเนื้อเชียร์ เงางาม ให้สีปากสวยชัด no.HH1060,https://th-live-01.slatic.net/p/63124f89016ddceae76e1d420e4e9fa1.jpg,5.0,25,4.7,220 ชิ้น
hasaya girl,HH1111 เซตลิปกลอส3ชิ้น HASAYA GIRL Chocolate Velvet Lip Gloss มี3โทนสี เกลี่ยง่าย สีสวยชัด ติดทน,https://th-live-01.slatic.net/p/50fc92432833203af67d2b36a91cfb20.jpg,5.0,2,39,25 ชิ้น
hasaya girl,JH-3765 HASAYA GIRL LIP GLOSS ลิปกลอส เนื้อแมท กันน้ำ ติดทนนาน เครื่องสำอาง สำหรับทาปาก,https://th-live-01.slatic.net/p/5a05b7d7bde837c5ef939cdb1f2754f8.jpg,4.578947368421052,18,25,44 ชิ้น
hasaya girl,HASAYA GIRL Velvet Matte Color Lipstick เซตลิปสติกแมทต์ เนื้อนุ่ม สีสันสดใส สารสกัดบำรุงริมฝีปาก,https://th-live-01.slatic.net/p/477320dd092420c0e74f4da2ed0ed56b.jpg,4.9496402877697845,278,46.06,905 ชิ้น
hasaya girl,เซตลิปพีช 6แท่ง6สี  Hasaya Girl Peach Farm ลิปแมท โทนส้มอิฐ ส้มพีช แดงก่ำ  ตลับ mini มาพร้อมกับกระจกในตลับ พกพาสะดวก สีสวยมาก,https://filebroker-cdn.lazada.co.th/kf/Sc04a2bf09bdd465b81d0203a8996a0e9i.jpg,4.846153846153846,13,120,37 ชิ้น
hasaya girl,HH1110 & HH1111 ลิปเซต 3 ชิ้น HASAYA GIRL Chocolate Velvet เกลี่ยง่าย สีสวยชัด ติดทนนาน เนื้อเวลเวทแมทต์,https://th-live-01.slatic.net/p/473c8e1a376855c16f4c43d2cf052c78.jpg,5.0,3,39,17 ชิ้น
hasaya girl,HASAYA GIRL Chocolate Velvet Matte Lipstick Set เซตลิปสติกเวลเวทแมทต์ ช็อกโกแลต สีชัดสวย  ติดทน,https://th-live.slatic.net/p/2c7b2079bfea6297a0228efe7ad0447f.jpg,4.918032786885246,61,36.66,326 ชิ้น
hasaya girl,HASAYA GIRl Baby Skin Matte Lipstick ลิกสติกเนื้อเวลเวท สีชัดสวย,https://th-live-01.slatic.net/p/a0464dd5155ea313e15c9d41e5e92b48.jpg,5.0,12,19.74,66 ชิ้น
hasaya girl,{เซต} HASAYA GIRL Mini Color Lipstick ลิปสติกเนื้อแมทต์ สีสวยชัด เติมเต็มริมฝีปาก (ไม่มีกล่อง),https://th-live-01.slatic.net/p/2538c7fc5d1f37eeb123828af44f2b8b.jpg,5.0,18,42,76 ชิ้น
hasaya girl,{เซต} HASAYA GIRL Sweet Love Matte LipGloss ลิปกลอสเนื้อแมทต์ เรียบเนียน เบาสบายริมฝีปาก no.HH1032,https://th-live-01.slatic.net/p/18a038bfbb34e0c7bc0b88c6b0d6c415.jpg,4.890410958904109,73,55.46,336 ชิ้น
hasaya girl,HASAYA GIRL THE SWEET ลิปบาล์ม ลิปบำรุงฝีปาก ฮาซายา เกิร์ล เดอะ สวีท ลิปบาล์ม เมจิก ผลิตภัณฑ์ตกแต่งริมฝีปาก,https://th-live-01.slatic.net/p/dc6ac7071bd34812dc4f6b02da6a4e91.jpg,5.0,4,22,9 ชิ้น
hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปจุ่ม ลิปไอติม สีสวย ติดทนนาน มี 4 โทนสี เเท่งเล็ก เเพ็คเกจสวย พกพาง่ายสุดๆ,https://th-live-01.slatic.net/p/6337c085056b092c2def95ce8823475a.jpg,5.0,2,25,6 ชิ้น
hasaya girl,HH1111 เซตลิปกลอส3ชิ้น HASAYA GIRL Chocolate Velvet Lip Gloss มี3โทนสี เกลี่ยง่าย สีสวยชัด ฉ่ำวาวสุดๆ,https://th-live-01.slatic.net/p/50fc92432833203af67d2b36a91cfb20.jpg,5.0,2,39,14 ชิ้น
hasaya girl,{24แท่ง} Hasaya Girl Peach Sweet Color Lips ลิปสติกเนื้อฉ่ำวาว โทนพีช ริมฝีปากสีสวยชัด,https://th-live-01.slatic.net/p/9fbd514482661a161f35dc9bf49a0f5e.jpg,5.0,4,188,20 ชิ้น
hasaya girl,(JH3804) HASAYA GIRL Light Color Lipstick ลิปสติก สีสวย ให้ความชุ่มชื้น ขนาด 3.5 กรัม,https://filebroker-cdn.lazada.co.th/kf/S18f42892c4514aba93cc5766afbb283ad.jpg,5.0,4,24.59,8 ชิ้น
hasaya girl,"HH1110 ลิปเซต HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน  พร้อมส่งในไทย ",https://th-live-01.slatic.net/p/291f7e3eb2a019b1d90a8440eb7a3304.jpg,5.0,1,35,30 ชิ้น
hasaya girl,HASAYA GIRL BABY SKIN ลิปสติก ลิปบาล์ม ฮาซายา เกิร์ล เบบี้ สกิน แมทต์ ผลิตภัณฑ์ตกแต่งริมฝีปาก,https://th-live-01.slatic.net/p/0283dbbf897bc4b7df97d388ac3281a0.jpg,5.0,6,20,21 ชิ้น
hasaya girl,HASAYA GIRL Chocolate Velvet Matte Lipstick Set เซตลิปสติกเวลเวทแมทต์ ช็อกโกแลต สีชัดสวย ติดทน,https://th-live-01.slatic.net/p/d84abb5116afeffbdeb7e8b6a102ef31.jpg,4.954545454545454,66,36.66,277 ชิ้น
hasaya girl,ลิปบาล์ม เปลี่ยนสี ทาแล้วปากดูสุขภาพดี HASAYA GORL MAGIC LIPBLAM กลิ่นผลไม้ มีกลิ่นหอมอ่อนๆ บำรุงปาก,https://th-live-01.slatic.net/p/395d63ae82003f9006b14c88f67264b6.jpg,4.909090909090909,11,25,81 ชิ้น
hasaya girl,HASAYA GIRL ลิปเจลลี่เปลี่ยนสี บำรุงริมฝีปากให้ดูสดใส แวววาว ทาแล้วเปลี่ยนสีปากให้อวบอิ่ม อมชมพู ลิปบาล์ม ลิป ลิปมัน,https://th-live-01.slatic.net/p/2d127c081c44c82820704cf7058c7dca.jpg,4.142857142857143,7,19,43 ชิ้น
hasaya girl,HH1104 ลิปเซตพาสเทล HASAYA GIRL  6สี ในเซตเดียว เกลี่ยง่าย ติดทน,https://th-live-01.slatic.net/p/8a594047ca82ea5e0a9d931543cf8bd1.jpg,5.0,2,105,17 ชิ้น
hasaya girl,{เซต} HASAYA GIRL Mini Color Lipstick ลิปสติกเนื้อแมทต์ สีชัดสวย เติมเต็มริมฝีปาก (ไม่มีกล่อง),https://th-live-01.slatic.net/p/64f507ed28b542ec4b6e8f5a4741b654.jpg,4.935483870967742,31,36.66,128 ชิ้น
hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปจิ้มจุ่ม เนื้อครีม เเพ็คเกจน่ารัก สีสวย มี4 สี เเต่งได้ทุกวัน,https://th-live-01.slatic.net/p/b222bff2bf7fa9bc460e315cf9275c11.jpg,5.0,1,25,6 ชิ้น
hasaya girl,ลิปสติก HASAYA GIRL MATTE LIPSTICK ลิป ฮาซายา เกิร์ลแมทท์ลิปสติก เนื้อแมทท์ โทนสีนู้ดผู้ดีมาก,https://filebroker-cdn.lazada.co.th/kf/S7fd02ebd732f46169c742118daf81c27r.jpg,4.5,10,25,50 ชิ้น
hasaya girl,HASAYA GIRL Beauty & Moisture Lipstick Set เซตลิปสติกเนื้อเชียร์ 6สี สีชัดสวย ริมฝีปากอวบอิ่ม,https://th-live-01.slatic.net/p/47cc93ece808407fa060f69d2e3caba0.jpg,5.0,30,83.66,255 ชิ้น
hasaya girl,HH1110 ลิปเซต3ชิ้น HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน,https://th-live-01.slatic.net/p/08fbfa1b54601aec869bc338ea0b8d2f.jpg,5.0,1,39,6 ชิ้น
hasaya girl,{แพ็ค} HASAYA GIRL Two-Tone Lipstick Set ลิปสติกเนื้อมูส ทูโทน กลบสีริมฝีปากแนบสนิท no.HH1065,https://th-live-01.slatic.net/p/12f0196a972d407d3cc1ec0cd62fca0f.jpg,4.75,4,56.4,11 ชิ้น
hasaya girl,HASAYA GIRL Lipstick Silk Matte เซตลิปสติกเนื้อกำมะหยี่ 4สีในเซต,https://th-live-01.slatic.net/p/a078930c5a62ed63a1943015f9c14593.jpg,5.0,8,69,38 ชิ้น
hasaya girl,ลิปจูบไม่หลุด ติ้กต้อก JH-3765 HASAYA GIRL LIP GLOSS  เนื้อแมท กันน้ำ ติดทนนาน เครื่องสำอาง สำหรับทาปาก,https://sg-test-11.slatic.net/p/ce354920690690d067763c7cc9613347.png,5.0,1,26.54,13 ชิ้น
hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปสติก สีสวย ติดทนนาน มี 4 โทนสี เเต่งได้ทุกลุค,https://th-live-01.slatic.net/p/23b1a44471e80e9bfe83b87816af5de7.jpg,5.0,5,25,28 ชิ้น
hasaya girl,HH1110 ลิปเซต HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน,https://th-live-01.slatic.net/p/32ef9d5d67fe047b75fc8c5e1e5be13a.jpg,5.0,1,35,16 ชิ้น
hasaya girl,171 HASAYA GIRL BABY SKIN ลิปสติก ลิปบาล์ม ฮาซายา เกิร์ล เบบี้ สกิน แมทต์ ผลิตภัณฑ์ตกแต่งริมฝีปาก,https://th-live-01.slatic.net/p/0283dbbf897bc4b7df97d388ac3281a0.jpg,5.0,7,22,28 ชิ้น
hasaya girl,Hasaya Girl Ice Cream Liquid Lip Gloss ลิควิดลิปสติกแมทต์ สีสวย ชัด ติดทนนาน,https://th-live.slatic.net/p/798a38f08c51b91089b6027bd642aad6.jpg,5.0,8,39,19 ชิ้น
hasaya girl,HH1110 & HH1111 ลิปเซต 3 ชิ้น HASAYA GIRL Chocolate Velvet เนื้อสัมผัสบางเบา เกลี่ยง่าย สีชัด,https://th-live-01.slatic.net/p/3da7bdd3c1029b92779a45887c4dbef0.jpg,5.0,1,35,24 ชิ้น
hasaya girl,HASAYA GIRL Peach Velvet Color Lipstick เซตลิปสติกเนื้อกำมะหยี่ เฉดสีพีช นุ่มลื่น ไม่ตกร่อง,https://th-live.slatic.net/p/07b210c432b83b5ea9c0299d5ba42dc6.jpg,5.0,6,59,18 ชิ้น
hasaya girl,HH1110  เซตลิปช็อคโกแลต3ชิ้น  Chocolate Velvet  มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน เเพ็คเกจน่ารัก,https://th-live-01.slatic.net/p/66610cad64dbd333089b8d0e34b0d640.jpg,5.0,3,39,7 ชิ้น
hasaya girl,[SALE] HASAYA GIRL Two-Tone Lipstick Set ลิปสติกเนื้อมูส นุ่มลื่น กลบสีริมฝีปากแนบสนิท no.HH1065,https://th-live-01.slatic.net/p/f821d47bac40581a11deb801c2d397df.jpg,5.0,2,56.4,15 ชิ้น
hasaya girl,(HH1110) HASAYA GIRL Chocolate Velvet Lipstick Set เซ็ทลิปสติก ช็อกโกเเลต เนื้อเเมทต์ สีสวย ติดทน เเพ็คเกจน่ารัก มี 3 สี,https://filebroker-cdn.lazada.co.th/kf/Saa717a5558bc4896914cce502e07eab7a.jpg,5.0,2,41.55,17 ชิ้น
hasaya girl,HASAYA GIRL 2in1 Smooth Cushion Lip Cream ลิปสติกเนื้อครีม หัวคุชชั่น เนียนนุ่ม เบลนด์สีสันสดใส,https://th-live-01.slatic.net/p/7f9a2f6933b6bf00f88383fb9fa00b69.jpg,5.0,4,42.3,12 ชิ้น
