market,brand,product_name,source_method,sold_color_code_hex1,sold_color_code_hex2,sold_color_code_hex3,image_url
market1,hasaya girl,เซตลิปพีช 6แท่ง6สี  Hasaya Girl Peach Farm ลิปแมท โทนส้มอิฐ ส้มพีช แดงก่ำ  ตลับ mini มาพร้อมกับกระจกในตลับ พกพาสะดวก สีสวยมาก,image, #D9824B, https://filebroker-cdn.lazada.co.th/kf/Sc04a2bf09bdd465b81d0203a8996a0e9i.jpg
market1,hasaya girl,HH1110 & HH1111 ลิปเซต 3 ชิ้น HASAYA GIRL Chocolate Velvet เกลี่ยง่าย สีสวยชัด ติดทนนาน เนื้อเวลเวทแมทต์,image, #B56D7A,https://th-live-01.slatic.net/p/473c8e1a376855c16f4c43d2cf052c78.jpg
market1,hasaya girl,HASAYA GIRL Chocolate Velvet Matte Lipstick Set เซตลิปสติกเวลเวทแมทต์ ช็อกโกแลต สีชัดสวย  ติดทน,image, #8B3A31,https://th-live.slatic.net/p/2c7b2079bfea6297a0228efe7ad0447f.jpg
market1,hasaya girl,HASAYA GIRl Baby Skin Matte Lipstick ลิกสติกเนื้อเวลเวท สีชัดสวย,image, #E8A2A2,https://th-live-01.slatic.net/p/a0464dd5155ea313e15c9d41e5e92b48.jpg
market1,hasaya girl,{เซต} HASAYA GIRL Mini Color Lipstick ลิปสติกเนื้อแมทต์ สีสวยชัด เติมเต็มริมฝีปาก (ไม่มีกล่อง),image, #9B3C7E,https://th-live-01.slatic.net/p/2538c7fc5d1f37eeb123828af44f2b8b.jpg
market1,hasaya girl,{เซต} HASAYA GIRL Sweet Love Matte LipGloss ลิปกลอสเนื้อแมทต์ เรียบเนียน เบาสบายริมฝีปาก no.HH1032,image, #9B5D7E,https://th-live-01.slatic.net/p/18a038bfbb34e0c7bc0b88c6b0d6c415.jpg
market1,hasaya girl,HASAYA GIRL THE SWEET ลิปบาล์ม ลิปบำรุงฝีปาก ฮาซายา เกิร์ล เดอะ สวีท ลิปบาล์ม เมจิก ผลิตภัณฑ์ตกแต่งริมฝีปาก,image, #FFD1DC,https://th-live-01.slatic.net/p/dc6ac7071bd34812dc4f6b02da6a4e91.jpg
market1,hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปจุ่ม ลิปไอติม สีสวย ติดทนนาน มี 4 โทนสี เเท่งเล็ก เเพ็คเกจสวย พกพาง่ายสุดๆ,image, #C1274D,https://th-live-01.slatic.net/p/6337c085056b092c2def95ce8823475a.jpg
market1,hasaya girl,HH1111 เซตลิปกลอส3ชิ้น HASAYA GIRL Chocolate Velvet Lip Gloss มี3โทนสี เกลี่ยง่าย สีสวยชัด ฉ่ำวาวสุดๆ,image, #DB7093,https://th-live-01.slatic.net/p/50fc92432833203af67d2b36a91cfb20.jpg
market1,hasaya girl,{24แท่ง} Hasaya Girl Peach Sweet Color Lips ลิปสติกเนื้อฉ่ำวาว โทนพีช ริมฝีปากสีสวยชัด,image, #F5A18B,https://th-live-01.slatic.net/p/9fbd514482661a161f35dc9bf49a0f5e.jpg
market1,hasaya girl,(JH3804) HASAYA GIRL Light Color Lipstick ลิปสติก สีสวย ให้ความชุ่มชื้น ขนาด 3.5 กรัม,image, #FF7F50,https://filebroker-cdn.lazada.co.th/kf/S18f42892c4514aba93cc5766afbb283ad.jpg
market1,hasaya girl,HH1110 ลิปเซต HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน  พร้อมส่งในไทย,image,  #C04000,https://th-live-01.slatic.net/p/291f7e3eb2a019b1d90a8440eb7a3304.jpg
market1,hasaya girl,HASAYA GIRL BABY SKIN ลิปสติก ลิปบาล์ม ฮาซายา เกิร์ล เบบี้ สกิน แมทต์ ผลิตภัณฑ์ตกแต่งริมฝีปาก,image, #F7D1D1,https://th-live-01.slatic.net/p/0283dbbf897bc4b7df97d388ac3281a0.jpg
market1,hasaya girl,HASAYA GIRL Chocolate Velvet Matte Lipstick Set เซตลิปสติกเวลเวทแมทต์ ช็อกโกแลต สีชัดสวย ติดทน,image, #800000,https://th-live-01.slatic.net/p/d84abb5116afeffbdeb7e8b6a102ef31.jpg
market1,hasaya girl,ลิปบาล์ม เปลี่ยนสี ทาแล้วปากดูสุขภาพดี HASAYA GORL MAGIC LIPBLAM กลิ่นผลไม้ มีกลิ่นหอมอ่อนๆ บำรุงปาก,image, #E87070,https://th-live-01.slatic.net/p/395d63ae82003f9006b14c88f67264b6.jpg
market1,hasaya girl,HASAYA GIRL ลิปเจลลี่เปลี่ยนสี บำรุงริมฝีปากให้ดูสดใส แวววาว ทาแล้วเปลี่ยนสีปากให้อวบอิ่ม อมชมพู ลิปบาล์ม ลิป ลิปมัน,image, #F08080,https://th-live-01.slatic.net/p/2d127c081c44c82820704cf7058c7dca.jpg
market1,hasaya girl,HH1104 ลิปเซตพาสเทล HASAYA GIRL  6สี ในเซตเดียว เกลี่ยง่าย ติดทน,image, #D68589,https://th-live-01.slatic.net/p/8a594047ca82ea5e0a9d931543cf8bd1.jpg
market1,hasaya girl,{เซต} HASAYA GIRL Mini Color Lipstick ลิปสติกเนื้อแมทต์ สีชัดสวย เติมเต็มริมฝีปาก (ไม่มีกล่อง),image, #BC8F8F,https://th-live-01.slatic.net/p/64f507ed28b542ec4b6e8f5a4741b654.jpg
market1,hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปจิ้มจุ่ม เนื้อครีม เเพ็คเกจน่ารัก สีสวย มี4 สี เเต่งได้ทุกวัน,image, #C1274D,https://th-live-01.slatic.net/p/b222bff2bf7fa9bc460e315cf9275c11.jpg
market1,hasaya girl,ลิปสติก HASAYA GIRL MATTE LIPSTICK ลิป ฮาซายา เกิร์ลแมทท์ลิปสติก เนื้อแมทท์ โทนสีนู้ดผู้ดีมาก,image, #BC8F8F,https://filebroker-cdn.lazada.co.th/kf/S7fd02ebd732f46169c742118daf81c27r.jpg
market1,hasaya girl,HASAYA GIRL Beauty & Moisture Lipstick Set เซตลิปสติกเนื้อเชียร์ 6สี สีชัดสวย ริมฝีปากอวบอิ่ม,image, #E57E8D,https://th-live-01.slatic.net/p/47cc93ece808407fa060f69d2e3caba0.jpg
market1,hasaya girl,HH1110 ลิปเซต3ชิ้น HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน,image, #B56D7A,https://th-live-01.slatic.net/p/08fbfa1b54601aec869bc338ea0b8d2f.jpg
market1,hasaya girl,{แพ็ค} HASAYA GIRL Two-Tone Lipstick Set ลิปสติกเนื้อมูส ทูโทน กลบสีริมฝีปากแนบสนิท no.HH1065,image, #9B3C7E,https://th-live-01.slatic.net/p/12f0196a972d407d3cc1ec0cd62fca0f.jpg
market1,hasaya girl,HASAYA GIRL Lipstick Silk Matte เซตลิปสติกเนื้อกำมะหยี่ 4สีในเซต,image, #B24D3D,https://th-live-01.slatic.net/p/a078930c5a62ed63a1943015f9c14593.jpg
market1,hasaya girl,ลิปจูบไม่หลุด ติ้กต้อก JH-3765 HASAYA GIRL LIP GLOSS  เนื้อแมท กันน้ำ ติดทนนาน เครื่องสำอาง สำหรับทาปาก,image, #8B0000,https://sg-test-11.slatic.net/p/ce354920690690d067763c7cc9613347.png
market1,hasaya girl,HH1099 Hasaya Girl Ice Cream ลิปสติก สีสวย ติดทนนาน มี 4 โทนสี เเต่งได้ทุกลุค,image, #F5A18B,https://th-live-01.slatic.net/p/23b1a44471e80e9bfe83b87816af5de7.jpg
market1,hasaya girl,HH1110 ลิปเซต HASAYA GIRL Chocolate Velvet ลิปช็อคโกแลตน่ารัก มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน,image, #C04000,https://th-live-01.slatic.net/p/32ef9d5d67fe047b75fc8c5e1e5be13a.jpg
market1,hasaya girl,171 HASAYA GIRL BABY SKIN ลิปสติก ลิปบาล์ม ฮาซายา เกิร์ล เบบี้ สกิน แมทต์ ผลิตภัณฑ์ตกแต่งริมฝีปาก,image, #F7D1D1,https://th-live-01.slatic.net/p/0283dbbf897bc4b7df97d388ac3281a0.jpg
market1,hasaya girl,Hasaya Girl Ice Cream Liquid Lip Gloss ลิควิดลิปสติกแมทต์ สีสวย ชัด ติดทนนาน,image, #D1313D,https://th-live.slatic.net/p/798a38f08c51b91089b6027bd642aad6.jpg
market1,hasaya girl,HH1110 & HH1111 ลิปเซต 3 ชิ้น HASAYA GIRL Chocolate Velvet เนื้อสัมผัสบางเบา เกลี่ยง่าย สีชัด,image, #8E4A42,https://th-live-01.slatic.net/p/3da7bdd3c1029b92779a45887c4dbef0.jpg
market1,hasaya girl,HASAYA GIRL Peach Velvet Color Lipstick เซตลิปสติกเนื้อกำมะหยี่ เฉดสีพีช นุ่มลื่น ไม่ตกร่อง,image, #FF7F50,https://th-live.slatic.net/p/07b210c432b83b5ea9c0299d5ba42dc6.jpg
market1,hasaya girl,HH1110  เซตลิปช็อคโกแลต3ชิ้น  Chocolate Velvet  มี 3โทนสี เกลี่ยง่าย สีสวยชัด ติดทนนาน เเพ็คเกจน่ารัก,image, #A25B5B,https://th-live-01.slatic.net/p/66610cad64dbd333089b8d0e34b0d640.jpg
market1,hasaya girl,[SALE] HASAYA GIRL Two-Tone Lipstick Set ลิปสติกเนื้อมูส นุ่มลื่น กลบสีริมฝีปากแนบสนิท no.HH1065,image, #FF8C69,https://th-live-01.slatic.net/p/f821d47bac40581a11deb801c2d397df.jpg
market1,hasaya girl,(HH1110) HASAYA GIRL Chocolate Velvet Lipstick Set เซ็ทลิปสติก ช็อกโกเเลต เนื้อเเมทต์ สีสวย ติดทน เเพ็ https:คเกจน่ารัก มี 3 สี,image, #800000,https://filebroker-cdn.lazada.co.th/kf/Saa717a5558bc4896914cce502e07eab7a.jpg
market1,hasaya girl,HASAYA GIRL 2in1 Smooth Cushion Lip Cream ลิปสติกเนื้อครีม หัวคุชชั่น เนียนนุ่ม เบลนด์สีสันสดใส,image, #D68589,https://th-live-01.slatic.net/p/7f9a2f6933b6bf00f88383fb9fa00b69.jpg
market1,hasaya girl,HASAYA GIRL 2in1 Smooth Cushion Lip Cream ลิปสติกหัวพัฟคุชชั่น เนียนนุ่ม สีสันสดใส ไม่ตกร่อง,image, #FF4500,https://th-live-01.slatic.net/p/7f9a2f6933b6bf00f88383fb9fa00b69.jpg
market1,hasaya girl,{24แท่ง} HASAYA GIRL Silky Love Color Lipstick ลิปสติกแมทต์ เนียนนุ่ม ไม่ตกร่อง สีสันเป็นธรรมชาติ,image, #E8A2A2,https://th-live-01.slatic.net/p/4c528badaa44802bdacbb241ad5eee4e.jpg
market1,hasaya girl,{6เซต} HASAYA GIRL Love Matte Mini Lipstick Set เซตลิปสติกหัวใจ หลากสี เติมเต็มให้ริมฝีปาก no.HH1023,image, #DB7093,https://th-live-01.slatic.net/p/345fa88d246666d499265e3b00b240ea.jpg
market1,hasaya girl,[SALE] Hasaya Girl KKW Matte Lipstick ลิปสติกแมทต์ เนื้อนุ่ม เติมเต็มริมฝีปาก no.JH-640,image, #D2B48C,https://th-live-01.slatic.net/p/6d2d6311798a3905ddf19022c07fe58b.jpg
market1,hasaya girl,[SALE] Hasaya Girl KKW Matte Lipstick ลิปสติกแมทต์ เนียนนุ่ม เติมเต็มริมฝีปาก no.JH-640,image, #B38B6D,https://th-live-01.slatic.net/p/ee83c2e2c8efac87cc7032df3e3ad0f0.jpg
market1,hasaya girl,{เซต} HASAYA GIRL 2IN1 Matte Edition Lipstick ลิปสติกขอบปาก เนื้อกำมะหยี่ เติมเต็มริมฝีปาก no.HH1033,image, #D68589,https://th-live-01.slatic.net/p/ae88a4ce67cbe7e6a868cd1ea2788a79.jpg
market1,IN2IT,IN2IT FOREVER MATTE LIPSTICK - อินทูอิท ฟอร์เอฟเวอร์ แมตท์ ลิปสติก (LFM),image, #B25C66,https://sg-test-11.slatic.net/p/68e8dd8b27fec145e83e71ebc91b3efd.jpg
market1,IN2IT,IN2IT LIP TREAT NOURISHING LIP BALM ลิปบาล์มเนื้อบางเบา,image, #FFD1DC,https://th-live.slatic.net/p/4d13bbeb7716105c0b23414c56b2c7f8.jpg
market1,IN2IT,IN2IT ลิปแมทแท่งจิ๋ว เนื้อกำมะหยี่ สีชัด ติดทน Forever Matte Lipstick อินทูอิท ลิปสติก 1.5g,image, #B22222,https://sg-test-11.slatic.net/p/6d086c467de3f731f8c5bba8fa6302da.jpg
market1,IN2IT,IN2IT MEN COLOUR MATTE FINISH LIP BALM SPF20 PA++ MCBM 4.8g.,image, #EBC9B2,https://th-live.slatic.net/p/4b8bc86d6ae8d578a28df7e64ca97170.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM07 ซินเซียร์,image, #D68589,https://sg-test-11.slatic.net/p/a460e76469e6f94b587716a58da5ab70.jpg
market1,IN2IT,IN2IT Paint It For Lips Cheeks & Eyes อินทูอิท เพ้นท์ อิท ผลิตภัณฑ์ตกแต่งรอบดวงตา แก้มและริมฝีปาก (บรรจุ 7 กรัม) มีให้เลือก 5 สี,image, #B03060,https://th-live.slatic.net/p/33dbd6bb1303e952d5c76a8907a177b2.jpg
market1,IN2IT,In2It Lavish Satin Lipstick 4g อินทูอิท ลิปสติกเนื้อครีมเนียนนุ่ม,image, #9B3C7E,https://sg-test-11.slatic.net/p/55ecf8003247f0d7b6ccf2e14f3eab73.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM03 ลิเบอรัล,image, #C9666E,https://sg-test-11.slatic.net/p/1b6f41e45db787781bc738aa8616555c.jpg
market1,IN2IT,In2It อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม LSL03 ซันเซต คอรัล,image, #FF7F50,https://sg-test-11.slatic.net/p/a8582ca16f0cd0f4faba4d8a267b7c98.jpg
market1,IN2IT,In2It อินทูอิท มอยส์เจอร์ บอมบ์ ลิปสติก 1.8ก. 01 มัลเบอร์รี่,image, #8E3E5D,https://th-live-01.slatic.net/p/f57001a70eee292a06aaf9b04df3bc9c.jpg
market1,IN2IT,(Exp.02/08/2569 - 15/11/2569) IN2IT - Moisture Bomb Lipstick (1.8 g.) ลิปบาล์ม,image, #D1313D,https://th-live.slatic.net/p/155dedc8b8817ffcde57e1178e6b2113.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM09 เมสเมอร์ไรซิ่ง,image, #8B0000,https://sg-test-11.slatic.net/p/e6351fc1372857e71facb7069d8cdf86.jpg
market1,IN2IT,IN2IT Forever Matte Lipstick อินทูอิท ลิปแมท ลิปแมทต์ ลิปสติก ลิปกำมะหยี่ ลิปสีชัด ลิปติดทน ลิปเบลอริมฝีปาก [1.5g],image, #DB7093,https://th-live-01.slatic.net/p/9e928e191c04feba43512c9f3d718f2c.jpg
market1,IN2IT,In2It อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม LSL02 พีเทิล บลัช,image, #E57E8D,https://sg-test-11.slatic.net/p/d1d24b7b2ba33f0b6cb974888a8772aa.jpg
market1,IN2IT,IN2IT Forever Matte Lipstick อินทูอิท แมท ลิปสติก เนื้อกำมะหยี่ สีชัดติดทน เบลอริมฝีปากนุ่มละมุน [1.5g],image, #A34A3F,https://filebroker-cdn.lazada.co.th/kf/Sdc9366b8886e4f3392e5e0229b1cc9cfV.jpg
market1,IN2IT,IN2IT Moisture Bomb Lipstick - ลิปปากฉ่ำ [MBL],image, #B22222,https://th-live.slatic.net/p/811948de02f7e97687237058c081dba9.jpg
market1,IN2IT,(เลือกสีเลย!)อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม เบอร์ 01 - 05,image, #BC8F8F,https://th-live-01.slatic.net/p/3fe1a79e3887bb9036e8596f59770b12.jpg
market1,IN2IT,In2It Moisture Bomb Lip อินทูอิท มอยส์เจอร์ บอมบ์ ลิปสติก 1.8กรัม,image, #D68589,https://filebroker-cdn.lazada.co.th/kf/Sc7f8fc7c5ea14de1b207e83a54097729X.jpg
market1,IN2IT,In2It อินทูอิท วอเตอร์ ทินท์ เบลอ ลิควิด ลิป 2ก. BLL04 พลัม พั้นซ์,image, #9B3C7E,https://sg-test-11.slatic.net/p/84b0a204a181d5ef77f192869b7ab9df.jpg
market1,IN2IT,In2It อินทูอิท วอเตอร์ ทินท์ เบลอ ลิควิด ลิป 2ก. BLL04 พลัม พั้นซ์,image, #B22222,https://sg-test-11.slatic.net/p/84b0a204a181d5ef77f192869b7ab9df.jpg
market1,IN2IT,In2It อินทูอิท ลิปทรีตท์ Lip Treat Spf 20 สี 04 ราสป์เบอร์รี่ 4.5 ก.,image, #D1313D,https://filebroker-cdn.lazada.co.th/kf/S4a2ed158f9dc4ee0a5711ea218f0ec30C.jpg
market1,IN2IT,In2It อินทูอิท มอยส์เจอร์ บอมบ์ ลิปสติก 1.8ก. 02 แอปเปิ้ล,image, #D1313D,https://th-live-02.slatic.net/p/ea56f226a73a234900d7d9d0247c474f.jpg
market1,IN2IT,In2It อินทูอิท วอเตอร์ ทินท์ เบลอ ลิควิด ลิป 2ก. BLL05 เรด วีล,image, #A91B2E,https://sg-test-11.slatic.net/p/ab1e09455f7a6bcd6995a13fdc95c2a8.jpg
market1,IN2IT,In2It อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม LSL04 เบอร์รี นัวร์,image, #633939,https://sg-test-11.slatic.net/p/81fdf760d519625fd85416d19004bc52.jpg
market1,IN2IT,In2It อินทูอิท เธอร์ราพี่ ลิป มาส์ก 7ก. LMT01 เบอร์รี่,image, #E87090,https://sg-test-11.slatic.net/p/b459228494c895d4137fa3b6b3d80676.png
market1,IN2IT,In2It อินทูอิท คลิก คลิก กลาส ลิป 1.5ก. 03 อีสเธอร์เรียล,image, #F5A18B,https://sg-test-11.slatic.net/p/f9f838cd99bbe6661e365fef4b806d70.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM08 แพสชั่นเนท,image, #800000,https://sg-test-11.slatic.net/p/9fdf919922918aa656c63bd6c0b52a22.jpg
market1,IN2IT,In2It อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม LSL01 เทอราคอตต้า,image, #B24D3D,https://sg-test-11.slatic.net/p/727887c4f174703740962d9861a60370.jpg
market1,IN2IT,IN2IT Sugar Lip Scrub - SLS01 สครับปากหวาน,image, #F8F8F8,https://sg-test-11.slatic.net/p/75b6e69b24f81b67a87b9367cb043352.jpg
market1,IN2IT,In2It อินทูอิท คลิก คลิก กลาส ลิป 1.5ก. 05 ฮาร์ทเล็ท,image, #B56D7A,https://sg-test-11.slatic.net/p/6caeed36cd0d9f55a0a154db1ad89c35.jpg
market1,IN2IT,In2It อินทูอิท คลิก คลิก กลาส ลิป 1.5ก. 02 พิงค์อัพ,image, #DB7093,https://sg-test-11.slatic.net/p/88cacfe35e4716370f4b8191a17bd02e.jpg
market1,IN2IT,In2It อินทูอิท มอยส์เจอร์ บอมบ์ ลิปสติก 1.8ก. 03 แคนตาลูป,image, #FFA277,https://th-live-01.slatic.net/p/f64d0aa15c74a945762da8afd83e83ae.jpg
market1,IN2IT,In2It อินทูอิท คลิก คลิก กลาส ลิป 1.5ก. 04 โรเซท,image, #D68589,https://sg-test-11.slatic.net/p/4b80ac5ae5abf77526da62d95f62af6c.jpg
market1,IN2IT,In 2 It อินทูอิท เมน แมตต์ ดีเฟนซ์ ลิปบาล์ม SPF20 PA++ 4.8g. 01 แยม,image, #EBC9B2,https://sg-test-11.slatic.net/p/398fc3ab735cca33d7460ecc20c56c8e.jpg
market1,IN2IT,ส่งฟรี‼️IN2IT Moisture Bomb Lipstick MBL ลิปปากฉ่ำ,image, #E57E8D,https://filebroker-cdn.lazada.co.th/kf/S78022384f50740c9bf08b951c38a2695r.jpg
market1,IN2IT,In 2 It อินทูอิท เมน แมตต์ ดีเฟนซ์ ลิปบาล์ม SPF20 PA++ 4.8g. 03 คาราเมล,image, #B38B6D,https://sg-test-11.slatic.net/p/12f97fef773b4cfb15f46b711a0d37a3.jpg
market1,IN2IT,In2It อินทูอิท วอเตอร์ ทินท์ เบลอ ลิควิด ลิป 2ก. BLL01 เมเปิล ซูการ์,image, #BC8F8F,https://sg-test-11.slatic.net/p/ef8d74cd9e94b00f2303e1dc6b10b41e.jpg
market1,IN2IT,In2It อินทูอิท พลัมพิ่ง ลิป ออย 4ก. 04 บับเบิ้ล กัม,image, #FFD1DC,https://sg-test-11.slatic.net/p/1c911c04f718df9c8c15b69869bcf3e1.jpg
market1,IN2IT,In2It อินทูอิท พลัมพิ่ง ลิป ออย 4ก. 03 เซ็นเกรีย,image, #8E3E5D,https://sg-test-11.slatic.net/p/27911b2b23d18184561106dd9f632886.jpg
market1,IN2IT,IN2IT Moisture Bomb Lipstick - ลิปปากฉ่ำ [MBL],image, #8B4C5D,https://sg-test-11.slatic.net/p/e74ae615da2666a245ec85b3b7cb653b.jpg
market1,IN2IT,In2it Moisture Bomb Lipstick  ลิปอินทูอิท 5 เฉดสี,image, #B22222,https://th-live.slatic.net/p/28c24cfe2cf23d5b933d6eb193dddcde.jpg
market1,IN2IT,IN2IT Lavish Satin Lipstick - ลิปสติกเนื้อกำมะหยี่,image, #E57E8D,https://sg-test-11.slatic.net/p/046cc80041ae1432a0c62bbec9915df4.png
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM01 อิรีสซิสทิเบิ้ล,image, #D68589,https://sg-test-11.slatic.net/p/daf991c054df198820d85e3fcfb0d893.jpg
market1,IN2IT,IN2IT Lavish Satin Lipstick - ลิปสติกเนื้อกำมะหยี่,image, #B24D3D,https://filebroker-cdn.lazada.co.th/kf/S11011c93053b4a43a99cce75b984a287Q.jpg
market1,IN2IT,In2It Lavish Satin Lipstick 4g อินทูอิท ลิปสติกเนื้อครีมเนียนนุ่ม,image,  #633939,https://sg-test-11.slatic.net/p/cf3414029c3182b00244b4364173d173.jpg
market1,IN2IT,IN2IT AirBlur Matte Lipstick - ลิปแมตต์ เบลอร่องปาก ละมุนทุกสัมผัส [AML],image, #F5A18B,https://sg-test-11.slatic.net/p/ca2b6be32a0285692c03c9c124e74f2c.jpg
market1,IN2IT,(Exp.02/08/2569 - 15/11/2569) IN2IT Moisture Bomb Lipstick ลิปปากฉ่ำ (MBL) บรรจุ 1.8 กรัม,image, #FFA277,https://th-live-01.slatic.net/p/a92c0eda57988f833fa87c70a7aa9089.jpg
market1,IN2IT,IN2IT DUO LIPSTICK อินทูอิท ดูโอ ลิปสติก DOL ลิปไร้น้ำหนัก เรียบไร้ร่อง เนื้อมูสบางเบา (มี 5 เฉดสี),image, #BC8F8F,https://th-live.slatic.net/p/c9bcd27ef43c9637d4e25a69554c0ff3.jpg
market1,IN2IT,In2It Forever Matte Lipstick 1.5g อินทูอิท ลิปสติกเนื้อกึ่งแมทกำมะหยี่เนียนนุ่ม,image, #B25C66,https://sg-test-11.slatic.net/p/23d5568ef4622b9d23d33dbab3fa535a.jpg
market1,IN2IT,IN2IT Jelly Beam Glow Tint - ลิปทิ้นท์เนื้อเจลลี่ (JGT),image, #C1274D,https://sg-test-11.slatic.net/p/c6c06723599135ec469a5bb11288f36f.jpg
market1,IN2IT,IN2IT Paint It #JellyCollagenColour ครีมบลัชเชอร์เนื้อเจลลี่ที่ใช้ทาได้ทั้งแก้ม ตา และริมฝีปาก อุดมไปด้วยคอลลาเจน,image, #E2949B,https://filebroker-cdn.lazada.co.th/kf/S585eafd4e4e44b90b503495bdcbbfe53W.jpg
market1,IN2IT,IN2IT Professional Liquid Matte - ลิปสติกลิควิด แมทต์ - PVM,image, #C9666E,https://sg-test-11.slatic.net/p/073ccc9dc90c088f1e89aa3bcb1baf90.jpg
market1,IN2IT,In2It AirBlur Matte Lipstick 0.7g #05 After Hours ลิปแมทเบาละมุนทุกสัมผัส อินทูอิท ฟินิชสวยเนียน เบลอร่องปาก,image, #8B0000,https://sg-test-11.slatic.net/p/14f6be12d99d38d2d14f50ce7ada161c.jpg
market1,IN2IT,In2It อินทูอิท ชูการ์ ลิป สครับ 12ก. SLS01 เบอร์รี่,image, #FFD1DC,https://sg-test-11.slatic.net/p/8544abcceda6c12dd079409660d548c5.png
market1,IN2IT,In2It อินทูอิท มอยส์เจอร์ บอมบ์ ลิปสติก 1.8ก. 05 ราสเบอร์รี่,image, #D1313D,https://th-live-02.slatic.net/p/62ec103daaac181fe6926f266321cd18.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM05 อะดอราเบิ้ล,image, #DB7093,https://sg-test-11.slatic.net/p/8c9c6a57c50c81981a4f17fd9906e6fc.jpg
market1,IN2IT,(Exp.02/08/2569 - 15/11/2569) IN2IT Moisture Bomb Lipstick ลิปปากฉ่ำ (MBL) บรรจุ 1.8 กรัม,image, #e37181,https://th-live-01.slatic.net/p/dd344dc0d87919580b5d4008f141174a.jpg
market1,IN2IT,In2It Marshmallow Blurry Pot 5g อินทูอิท ลิปเนื้อสัมผัสนุ่มเด้งดุจมาร์ชเมลโลว์,image, #E5A1A1,https://sg-test-11.slatic.net/p/3ebf65d0770bbb684d0dd6f1615640c5.jpg
market1,IN2IT,In2It Forever Matte Lipstick 1.5g อินทูอิท ลิปสติกเนื้อกึ่งแมทกำมะหยี่เนียนนุ่ม,image, #B25C66,https://sg-test-11.slatic.net/p/0688f2c5de1ca310a697eaebdc7b0b23.jpg
market1,IN2IT,In2It อินทูอิท พลัมพิ่ง ลิป ออย 4ก. 06 ดัสค์,image, #6F3E31,https://sg-test-11.slatic.n et/p/f45a960d6f1a5cbb468f51c92d541e55.jpg
market1,IN2IT,In2It อินทูอิท แลฟวิช ซาติน ลิปสติก 4 กรัม LSL05 คริมซัน ป๊อบปี้,image, #A91B2E,https://sg-test-11.slatic.net/p/81fcfdddcc1c6085acad65a1b2d3b062.jpg
market1,IN2IT,In2It อินทูอิท ลิป ทรีตท์ นอร์ริชชิ่ง ลิป บาล์ม SPF20 วิธ DPHP 4.5ก. LT105 วอเตอร์เมลอน,image, #FF4D6D,https://sg-test-11.slatic.net/p/5556cb447bbd08e89be915261afb9c51.jpg
market1,IN2IT,อิน ทู อิท มูน พอท รูท IN2IT Moon Pot Rouge BCE,image, #DB7093,https://th-live-01.slatic.net/p/a9da83adaed1b1b9cfe80dbedd598a98.jpg
market1,IN2IT,IN2IT Moisture Bomb Lipstick MBL ลิปปากฉ่ำ,image, #8E3E5D,https://th-live.slatic.net/p/180c9ec3ca4fb46859bb981251fc31fa.jpg
market1,IN2IT,IN2IT Lavish Satin Lipstick ลิปสติกเนื้อกำมะหยี่ 4 g.,image, #B24D3D,https://filebroker-cdn.lazada.co.th/kf/S7525acb5cc6644579a9d190387c87b10i.jpg
market1,IN2IT,IN2IT THERAPY LIP MASK - LMT01 เบอร์รี่มาส์กปากชมพู,image, #E87090,https://sg-test-11.slatic.net/p/88e55a6a01acc418705eee11481d3422.jpg
market1,IN2IT,IN2IT อินทูอิท โพรเฟสชั่นนอล ลิควิด แมทต์ 3ก. #PVM06 เซลฟ์เลส,image, #BC8F8F,https://sg-test-11.slatic.net/p/058ab6162c234904458b1f650d43b14a.jpg
market1,IN2IT,In 2 It อินทูอิท เมน แมตต์ ดีเฟนซ์ ลิปบาล์ม SPF20 PA++ 4.8g. 02 ไซเดอร์,image, #D2B48C,https://sg-test-11.slatic.net/p/a6cbb7f2748db3cad0fa9966ba027603.jpg
